url,source_name,raw_description,raw_materials,raw_category_breadcrumbs,source_price,source_images
https://estellashoes.com/produkt/damski-chehli-autumn/,Дамски чехли AUTUMN,"Дамски чехли изцяло от естествена кожа, ръчна изработкаМоделът е част от лимитирана бутикова серия – наличен в малки количества.",,Home > Магазин > Дамски чехли AUTUMN,65.96 EUR,https://estellashoes.com/wp-content/uploads/2026/05/dsc_7625.jpg
https://estellashoes.com/produkt/damski-chehli-maren/,Дамски чехли MAREN,Дамски чехли от естествена кожа.,,Home > Магазин > Дамски чехли MAREN,55.73 EUR,https://estellashoes.com/wp-content/uploads/2025/06/dsc_6655.jpg
https://estellashoes.com/produkt/damski-chehli-arina/,Дамски чехли ARINA,Дамски чехли от естествена кожа.,,Home > Магазин > Дамски чехли ARINA,60.84 EUR,https://estellashoes.com/wp-content/uploads/2025/06/dsc_6710.jpg
https://estellashoes.com/produkt/damski-botushi-s-ravno-hodilo/,Дамски ботуши с равно ходило HELEN,Дамски ботуши от естествена кожа.,,Home > Магазин > Дамски ботуши с равно ходило HELEN,123.00 EUR,https://estellashoes.com/wp-content/uploads/2021/12/dsc_2018-1-1.jpg
https://estellashoes.com/produkt/botushi-estestvena-kozha/,Ботуши естествена кожа KELLY,Дамски ботуши от естествена кожа на ток.,,Home > Магазин > Ботуши естествена кожа KELLY,123.00 EUR,https://estellashoes.com/wp-content/uploads/2021/12/dsc_2057-1.jpg
https://estellashoes.com/produkt/damski-cherni-chizmi/,Дамски черни чизми MELANIE,Дамски чизми от естествена кожа.,,Home > Магазин > Дамски черни чизми MELANIE,123.00 EUR,https://estellashoes.com/wp-content/uploads/2021/11/dsc_1981-1.jpg
https://gil.bg/tia/kolieta/kolieaya,"Колие ""Ая""",,,,110.00 EUR,https://gil.bg/image/cache/catalog/gil-products/kolieaya-500x500.jpg
https://gil.bg/tia/kolieta/koliesay,"Колие ""Сай""",,,,70.00 EUR,https://gil.bg/image/cache/catalog/gil-products/_koliesaya-500x500.jpg
https://gil.bg/tia/grivni/grivnakay,"Гривна ""Кай""",,,,40.00 EUR,https://gil.bg/image/cache/catalog/gil-products/grivnakay-500x500.jpg
https://gil.bg/tia/obeci/obecikarmen,"Обеци ""Кармен""",,,,20.00 EUR,https://gil.bg/image/cache/catalog/gil-products/obeci_karmen-500x500.jpg
https://gil.bg/tia/obeci/obecisay,"Обеци ""Сай""",,,,35.00 EUR,https://gil.bg/image/cache/catalog/gil-products/obecisay-500x500.jpg
https://gil.bg/tia/obeci/obecisaya,"Обеци ""Сая""",,,,20.00 EUR,https://gil.bg/image/cache/catalog/gil-products/obeci_saya-500x500.jpg
https://gil.bg/tia/obeci/obecirose,"Обеци ""Роуз""",,,,20.00 EUR,https://gil.bg/image/cache/catalog/gil-products/obeci_rous-500x500.jpg
https://www.ellegemdesigns.com/product-155/elastichna-grivna-s-cheren-turmalin,Еластична гривна с черен турмалин,Еластична гривна с черен турмалин 4 мм мъниста и неръждаема стомана.,,,13.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1778127976_73e0cd4cdf91a6c46e2027acea74704e.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1778127986_29f9526d2ef147ff512d86f01cd3a6cd.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1778127999_54e1f940b800e6d12fabfe8f166f2b10.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1778127976_73e0cd4cdf91a6c46e2027acea74704e.jpg"
https://www.ellegemdesigns.com/product-156/perleno-kolie-sas-srebarna-zakopchalka,Перлено колие със сребърна закопчалка,Колие с естествени перли и сребърна закопчалка.Дължина 40 см.,,,24.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1779629127_b855e7406ceb426df2708eb925c4f793.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1779629143_d4ac53220e0195d463ce32a9b5456c7f.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1779629151_c3c5f95c5adf1f2521ef2f09638a05db.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1779629127_b855e7406ceb426df2708eb925c4f793.jpg"
https://www.ellegemdesigns.com/product-151/grivna-s-morzova-azbuka-po-zayavka-na-klienta,Гривна с морзова азбукa по заявка на клиента,"Гривна със стъклени мъниста 2 мм с дума или абревиатура по желание на клиента.На основната част на гривната могат да се съберат до 5 символа, а на висящите краища могат да се добавят по още 1. Гривната на снимката изписва LOVE XO.",,,17.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1760793191_335d64f497fe4a42eaa21612ea62deb6.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1760265436_9ef0f2715894b3a246dd1f01f8d72834.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1760265555_3aec7d12d846057318c06db880d8e878.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1760793191_335d64f497fe4a42eaa21612ea62deb6.jpg"
https://www.ellegemdesigns.com/product-152/minimalistichna-grivna-s-estestvena-perla,Минималистична гривна с естествена перла,"Минималистична и нежна гривна с естествена перла на здрава, професионална корда с два плъзгащи се възела.",,,13.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1760896261_a715d4e0ce51f2cbefd80d57efe300d6.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1760896274_a9afc1f55a7a93f9c9ee35166e9b09a8.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1760896288_3c00a2e07be599b1e14206e230786e96.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1760896261_a715d4e0ce51f2cbefd80d57efe300d6.jpg"
https://www.ellegemdesigns.com/product-145/kolie-s-turmalin-srebarna-zakopchalka,"Колие с турмалин, сребърна закопчалка","Нежно колие, тип чоукър с многоцветен естествен турмалин, мъниста 3 мм, сребърна закопчалка.Турмалин – заземява духовната енергия, прочиства и балансира всички чакри; психологически камъкът помага да разберете самия себе си и другите, кара ви да погледнете дълбоко в собственото си Аз, повишава самочувствието, намалява страха. Освобождава напрежението.",,,28.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1750876059_d2b075c904b6ba1d56433a1d88d9ddcf.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1750876070_791c22b1fad08575ef50f99a090b83a5.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1750876080_36a756f2b139a11071dae5bd3b428e33.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1750876059_d2b075c904b6ba1d56433a1d88d9ddcf.jpg"
https://www.ellegemdesigns.com/product-141/elastichna-grivna-s-hematit-labradorit-i-vulkanichen-kamak,"Еластична гривна с хематит, лабрадорит и вулканичен камък","Гривна с 8 мм мъниста хематит, лабрадорит и вулканичен камък и мънисто от неръждаема стомана на здрава, професионална еластична корда.",,,18.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1743614917_cf66a69837621ef219d5c3eeaf114fd6.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1743614933_ad100c03d66afb5ebdd40471b2cffbd4.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1743614917_cf66a69837621ef219d5c3eeaf114fd6.jpg"
https://www.ellegemdesigns.com/product-136/kolie-s-cheren-turmalin,Колие с черен турмалин,"Колие, тип чоукър, с мъниста 6 мм и 4 мм черен турмалин на здрава кафява или черна (по желание) корда с два плъзгащи се възела.Дължината на колието се регулира.",,,14.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1735934228_a144d22a24e568151d775d655c7747f3.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1735934244_5926de1179ded7a83acd29f43fe47746.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1757318049_51843e8ac9f414d089e679bc3cb9a604.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1757318057_64c611e57ce7273ecb938fa84bafe700.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1735934228_a144d22a24e568151d775d655c7747f3.jpg"
https://www.ellegemdesigns.com/product-126/grivna-za-glezen-s-kamani-na-chakrite,Гривна за глезен с камъни на чакрите.,"Гривна за глезен с камъни на 7та чакри на здрава синтетична корда с два плъзгащи се възела.Чакрите са основните енергийни центрове на човека. Те са седем и са трансформатор на енергия за физическото тяло. Те улавят висшата енергия, чиято висока честота тялото ни не е способно да възприеме, и я преобразуват в подходящи за физиката ни импулси.Камъните в гривната са: тигрово око, карнеол, цитрин, розов кварц, аквамарин, аметист и планински кристал.Гривната е здрава и удобна - може да се носи постоянно, без да се сваля.",,,13.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719678056_b9a26235f8646fc6702523fee0164bc9.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719678072_b77f0cf24f55853e44e1d93d315e4b17.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719678091_ee76808a6778707006f79dd6ab7795b7.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1719678056_b9a26235f8646fc6702523fee0164bc9.jpg"
https://www.ellegemdesigns.com/product-125/grivna-s-labradorit-5-mm-manista,Гривна с лабрадорит 5 мм мъниста.,"Здрава гривна с лабрадорит, уникално красиви мъниста с размер 5 мм. и плъзгащ се макраме възел.Лабрадоритът е камък на себепознанието и творчеството.",,,16.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719417300_2d6f33b669b4d29a7245f4e11302e8c4.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719417380_bca42fd1d1d46b14f2918565f018b7d1.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719417391_da329879fdda3d3900dded63305257bd.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1719417401_9cccfe9b95e86758c164d70c517422ed.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1719417300_2d6f33b669b4d29a7245f4e11302e8c4.jpg"
https://www.ellegemdesigns.com/product-85/elastichna-grivna-s-tsitrin-cheren-oniks-i-hematit-uspeh-zashtita-shtastie-blagodenstvie,"Еластична гривна с цитрин, черен оникс и хематит. Успех - Защита - Щастие - Благоденствие","Гривна с мъниста 4 мм цитрин, черен оникс и хематит на професионална еластична корда.Камъните се счита, че носят благоденствие и успех, да предпазва своя притежател и да му показва верния път.",,,14.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1630392242_a2efdaaef3bf63e256d0da54d00ff25d.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1630392261_ce6fc71a26effd0e48e191b87c910d28.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1630392329_670840002fd23caf3ab1b2aaa591dc2e.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1630392242_a2efdaaef3bf63e256d0da54d00ff25d.jpg"
https://www.ellegemdesigns.com/product-36/prasten-halka-ot-cheren-oniks-uspeh-fokus-zashtita-korenna-chakra,Пръстен халка от черен оникс. Успех - Фокус - Защита - Коренна чакра.,"Пръстен - халка от ествествен камък черен оникс.Ониксът символизира бистрота на ума, заземяване, успех.",,,7.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1584025592_b9f44fe0ad33daeb680c83408418032f.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1584025763_0feee766d8879cdfcee49061fb316258.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1584025592_b9f44fe0ad33daeb680c83408418032f.jpg"
https://www.ellegemdesigns.com/product-11/grivna-s-cheren-oniks-i-hematit-zashtita-fokus-uspeh-korenna-chakra,Гривна с черен оникс и хематит. Защита - Фокус - Успех - Коренна чакра,унисекс гривна в черно с оникс,,,16.00 EUR,"https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1582111420_d952112819c5a4ea4a11d16039aa9f1c.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w800-h800-q80-1582115919_4b86aeb007404d7e8e20c3819f61bcfd.jpg,https://www.ellegemdesigns.com/uploads/cached/products/landscape-w600-h600-q80-1582111420_d952112819c5a4ea4a11d16039aa9f1c.jpg"
https://www.artdesignbeni.com/rachno-izraboteni-obetzi-tiurkoazen-shifon.html,Ръчно изработени обеци Тюркоазен шифон,Ефирни ръчно изработени обеци създадени от фин шифон в свеж тюркоазен нюанс оформен като богати цветни форми. Полупрозрачният шифон създава обем и меко движение,,Начало > БИЖУТА РЪЧНА ИЗРАБОТКА > ОБЕЦИ ОТ КОПРИНА > Ръчно изработени обеци Тюркоазен шифон,20.00 EUR,"https://www.artdesignbeni.com/media/14/8934.png,https://www.artdesignbeni.com/media/80/8934.png,https://www.artdesignbeni.com/media/107/8934.png,https://www.artdesignbeni.com/media/57/8934.png,https://www.artdesignbeni.com/media/7/8934.png"
https://www.artdesignbeni.com/koprineni-obetzi-mentova-neznost.html,Копринени обеци Ментова нежност,Ефирни и артистични обеци от естествена коприна и шифон в мек ментов нюанс с изящно движение и фини висящи елементи. Моделът е изработен лично от мен и е напълн,,Начало > БИЖУТА РЪЧНА ИЗРАБОТКА > ОБЕЦИ ОТ КОПРИНА > Копринени обеци Ментова нежност,25.56 EUR,"https://www.artdesignbeni.com/media/14/8858.jpeg,https://www.artdesignbeni.com/media/80/8858.jpeg,https://www.artdesignbeni.com/media/107/8858.jpeg,https://www.artdesignbeni.com/media/57/8858.jpeg,https://www.artdesignbeni.com/media/7/8858.jpeg"
https://www.artdesignbeni.com/koprineni-obetzi-biala-perlena-tzvetnost.html,Копринени обеци Бяла перлена цветност,Елегантни ръчно изработени обеци от естествена коприна в изчистен снежнобял цвят с перлен център и фини висящи елементи от перли и кристали. Моделът е авторски,,Начало > БИЖУТА РЪЧНА ИЗРАБОТКА > ОБЕЦИ ОТ КОПРИНА > Копринени обеци Бяла перлена цветност,25.56 EUR,"https://www.artdesignbeni.com/media/14/8854.jpeg,https://www.artdesignbeni.com/media/80/8854.jpeg,https://www.artdesignbeni.com/media/107/8854.jpeg,https://www.artdesignbeni.com/media/57/8854.jpeg,https://www.artdesignbeni.com/media/7/8854.jpeg"
https://www.artdesignbeni.com/avtorska-maslena-kartina-bezkrai.html,Авторска маслена картина Безкрай,"Авторска маслена картина с име Безкрай, рисувана на платно с маслени бои. Произведението носи усещане за дълбочина, движение и непрекъснатост, като цветните пре",,Начало > Авторски картини > Авторска маслена картина Безкрай,357.90 EUR,"https://www.artdesignbeni.com/media/14/8901.png,https://www.artdesignbeni.com/media/80/8901.png,https://www.artdesignbeni.com/media/107/8901.png,https://www.artdesignbeni.com/media/57/8901.png,https://www.artdesignbeni.com/media/7/8901.png"
https://www.artdesignbeni.com/avtorska-maslena-kartina-ustrem.html,Авторска маслена картина Устрем,"Авторска маслена картина с име Устрем, създадена със специално подбрани маслени бои върху платно. Произведението излъчва динамика и емоционална дълбочина, като",,Начало > Авторски картини > Авторска маслена картина Устрем,357.90 EUR,"https://www.artdesignbeni.com/media/14/8138.jpg,https://www.artdesignbeni.com/media/80/8138.jpg,https://www.artdesignbeni.com/media/107/8138.jpg,https://www.artdesignbeni.com/media/57/8138.jpg,https://www.artdesignbeni.com/media/7/8138.jpg"
https://www.artdesignbeni.com/butikova-art-interiorna-lampa-ot-driftwood-ot-estestveno-darvo.html,Бутикова арт интериорна лампа от driftwood от естествено дърво,"Авторска арт интериорна лампа, ръчно изработена от естествен driftwood. Дървото е оформено от природата и притежава уникална форма, текстура и характер, които п",,Начало > DRIFTWOOD ART > Бутикова арт интериорна лампа от driftwood от естествено дърво,76.69 EUR,"https://www.artdesignbeni.com/media/14/8891.png,https://www.artdesignbeni.com/media/80/8891.png,https://www.artdesignbeni.com/media/107/8891.png,https://www.artdesignbeni.com/media/57/8891.png,https://www.artdesignbeni.com/media/7/8891.png"
https://www.artdesignbeni.com/butikova-art-interiorna-lampa-ot-driftwood-s-artistichen-harakter.html,Бутикова арт интериорна лампа от driftwood с артистичен характер,"Авторска арт интериорна лампа, ръчно изработена от естествен driftwood. Дървото е оформено от природата и притежава изразена форма, текстура и естествен характе",,Начало > DRIFTWOOD ART > Бутикова арт интериорна лампа от driftwood с артистичен характер,76.69 EUR,"https://www.artdesignbeni.com/media/14/8892.png,https://www.artdesignbeni.com/media/80/8892.png,https://www.artdesignbeni.com/media/107/8892.png,https://www.artdesignbeni.com/media/57/8892.png,https://www.artdesignbeni.com/media/7/8892.png"
https://www.artdesignbeni.com/kutiia-sartze-sas-sapuneni-rozi-pliusheno-meche-i-shokolad-merci.html,"Кутия сърце със сапунени рози, плюшено мече и шоколад Merci","Романтичен подаръчен комплект в кутия във формата на сърце, съчетаващ нежни сапунени рози, малко плюшено мече и вкусни шоколадови бонбони Merci. Перфектен начин",,"Начало > МАЛКИ ПОДАРЪЦИ, КРЪЩЕНЕТА, СВАТБИ, КОЛЕДА > Букети от сапунени цветя > Кутия сърце със сапунени рози, плюшено мече и шоколад Merci",20.45 EUR,"https://www.artdesignbeni.com/media/14/8708.jpeg,https://www.artdesignbeni.com/media/80/8708.jpeg,https://www.artdesignbeni.com/media/107/8708.jpeg,https://www.artdesignbeni.com/media/57/8708.jpeg,https://www.artdesignbeni.com/media/7/8708.jpeg"
https://www.artdesignbeni.com/kutiia-plik-sas-sapuneni-rozi.html,Кутия плик със сапунени рози,"Елегантна кутия във формата на плик, пълна с нежни сапунени рози, изтънчен подарък, който не увяхва. Подходяща за рожден ден, годишнина, сватба или просто, за д",,"Начало > МАЛКИ ПОДАРЪЦИ, КРЪЩЕНЕТА, СВАТБИ, КОЛЕДА > Букети от сапунени цветя > Кутия плик със сапунени рози",20.45 EUR,"https://www.artdesignbeni.com/media/14/8707.jpeg,https://www.artdesignbeni.com/media/80/8707.jpeg,https://www.artdesignbeni.com/media/107/8707.jpeg,https://www.artdesignbeni.com/media/57/8707.jpeg,https://www.artdesignbeni.com/media/7/8707.jpeg"
https://www.artdesignbeni.com/sapuneni-slanchogledi-i-suhi-tzvetia-v-ratanova-kashpa.html,Сапунени слънчогледи и сухи цветя в ратанова кашпа,"Уникална декорация, сапунени слънчогледи, комбинирани със сухи цветя, подредени в елегантна ратанова кашпа. Стилен и дълготраен акцент за дома или офиса, който",,"Начало > МАЛКИ ПОДАРЪЦИ, КРЪЩЕНЕТА, СВАТБИ, КОЛЕДА > Букети от сапунени цветя > Сапунени слънчогледи и сухи цветя в ратанова кашпа",17.90 EUR,"https://www.artdesignbeni.com/media/14/8705.jpeg,https://www.artdesignbeni.com/media/80/8705.jpeg,https://www.artdesignbeni.com/media/107/8705.jpeg,https://www.artdesignbeni.com/media/57/8705.jpeg,https://www.artdesignbeni.com/media/7/8705.jpeg"
https://www.artdesignbeni.com/buket-v-luksozna-kutiia-sas-sapuneni-slanchogledi-rozi-i-suhi-tzvetia.html,"Букет в луксозна кутия със сапунени слънчогледи, рози и сухи цветя","Изненадайте любим човек с този изключителен букет в луксозна кутия, съчетаващ сапунени слънчогледи, рози и сухи цветя. Красотата му не увяхва &ndash; той остава",,"Начало > МАЛКИ ПОДАРЪЦИ, КРЪЩЕНЕТА, СВАТБИ, КОЛЕДА > Букети от сапунени цветя > Букет в луксозна кутия със сапунени слънчогледи, рози и сухи цветя",20.45 EUR,"https://www.artdesignbeni.com/media/14/8701.jpeg,https://www.artdesignbeni.com/media/80/8701.jpeg,https://www.artdesignbeni.com/media/107/8701.jpeg,https://www.artdesignbeni.com/media/57/8701.jpeg,https://www.artdesignbeni.com/media/7/8701.jpeg"
https://www.artdesignbeni.com/liubov-v-luks.html,Любов в лукс,"Впечатляваща аранжировка в луксозна кутия, съчетаваща пищни хортензии и нежни спрей рози. Елегантен и романтичен подарък за специален човек и незабравим повод.",,"Начало > БУКЕТ ЗА ТЕБ, Е ЦВЕТЕ, БУКЕТ В КОЛЕТ > Любов в лукс",,https://www.artdesignbeni.com/media/7/9416.jpeg
https://www.artdesignbeni.com/nebesna-liubov.html,Небесна любов,"Романтичен букет в нежно синьо и бяло, съчетаващ рози със свеж евкалипт, ефирна гипсофила и лимониум. Елегантна композиция с усещане за нежност и спокойствие.",,"Начало > БУКЕТ ЗА ТЕБ, Е ЦВЕТЕ, БУКЕТ В КОЛЕТ > Небесна любов",,https://www.artdesignbeni.com/media/7/9417.jpeg
https://www.artdesignbeni.com/oblak-ot-neznost.html,Облак от нежност,"Пищен романтичен букет в нежни розови и кремави нюанси. Спрей розите са обгърнати от ефирна гипсофила и свеж евкалипт, създавайки усещане за лекота, нежност и и",,"Начало > БУКЕТ ЗА ТЕБ, Е ЦВЕТЕ, БУКЕТ В КОЛЕТ > Облак от нежност",105.00 EUR,"https://www.artdesignbeni.com/media/14/9414.jpeg,https://www.artdesignbeni.com/media/80/9414.jpeg,https://www.artdesignbeni.com/media/107/9414.jpeg,https://www.artdesignbeni.com/media/57/9414.jpeg,https://www.artdesignbeni.com/media/7/9414.jpeg"
https://www.artdesignbeni.com/rozova-mechta.html,Розова мечта,"Пищен и романтичен букет от нежни розови спрей рози, допълнени със свеж евкалипт. Красив подарък, който впечатлява с обем, нежност и изобилие от цветове.",,"Начало > БУКЕТ ЗА ТЕБ, Е ЦВЕТЕ, БУКЕТ В КОЛЕТ > Розова мечта",,https://www.artdesignbeni.com/media/7/9413.jpeg
https://www.artdesignbeni.com/51-beli-rozi-biala-liubov-.html,51 бели рози „Бяла любов“,"Впечатляващ букет от 51 бели рози, създаден за моментите, в които чувствата заслужават да бъдат изразени по незабравим начин. Белите рози символизират чистота,",,"Начало > БУКЕТ ЗА ТЕБ, Е ЦВЕТЕ, БУКЕТ В КОЛЕТ > 51 бели рози „Бяла любов“",230.00 EUR,"https://www.artdesignbeni.com/media/14/9374.jpg,https://www.artdesignbeni.com/media/80/9374.jpg,https://www.artdesignbeni.com/media/107/9374.jpg,https://www.artdesignbeni.com/media/57/9374.jpg,https://www.artdesignbeni.com/media/7/9374.jpg"
https://www.artdesignbeni.com/biala-gipsofila-v-elegantna-kutiia.html,Бяла гипсофила в елегантна кутия,"Нежна бяла гипсофила в стилна кутия, ръчно изработена композиция. Възможност за добавяне на плюшено мече от падащото меню, лична доставка за Несебър и района.",,"Начало > БУКЕТ ЗА ТЕБ, Е ЦВЕТЕ, БУКЕТ В КОЛЕТ > Бяла гипсофила в елегантна кутия",30.00 EUR,"https://www.artdesignbeni.com/media/14/9088.png,https://www.artdesignbeni.com/media/80/9088.png,https://www.artdesignbeni.com/media/107/9088.png,https://www.artdesignbeni.com/media/57/9088.png,https://www.artdesignbeni.com/media/7/9088.png"
https://tofi.bg/damski/damski-chehli/damski-shehli-bela/,Дамски чехли БЕЛА (кафяво),Висококачествена Агнешка Естествена Кожа Ръчна Изработка Българско Производство Възможност за пране в перална машина Право на Тест при Получаване на Пратката Безплатна Доставка с,,Начало > Shop > Дамски чехли БЕЛА (кафяво),45.50 EUR,https://tofi.bg/wp-content/uploads/2014/08/Дамски-чехли-БЕЛА-кафяво.jpg
https://tofi.bg/za-doma/kilimi/agneshka-koja/,Агнешка кожа-килим,"Няма две еднакви животни на планетата, затова и нашите кожи не са еднакви. Всяка е със своята идентичност и размер. Но всички кожи са обработени с препарат, за да не дразнят кожата при допир. Изключително меки и красиви. При поръчка, моля, позвънете на посочените телефони в сайта за уточняване на размера и визията!",,Начало > Shop > Агнешка кожа-килим,86.50 EUR,https://tofi.bg/wp-content/uploads/2024/05/agneska-kozha-golyama-cherno-byala.jpg
https://tofi.bg/onlajn-magazin-za-chehli-pantofi-i-botu/bezhova-shapka-ot-zaeshka-kozha-ushanka-uniseks/,Бежова шапка от заешка кожа - ушанка унисекс,"Ключови характеристики: Унисекс дизайн – подходяща както за жени, така и за мъже. Защита за ушите – осигуряват допълнителна защита от студ и вятър. Универсален сив цвят – лесно се комбинира с всякакви зимни облекла. &nbsp;",,Начало > Shop > Бежова шапка от заешка кожа &#8211; ушанка унисекс,65.70 EUR,https://tofi.bg/wp-content/uploads/2025/11/bezhova-shapka-zaeshka-koja-s-tamnokafyavi-petna-ushanka-uniseks.jpg
https://tofi.bg/detski/bebe/bezhovi-bebeshki-buyki-viki-estestvena-agneshka-kozha/,Бежови бебешки буйки ВИКИ - чесна агнешка кожа,"Бежовите бебешки буйки ВИКИ в цвят чесна са изработени изцяло от естествена агнешка кожа с топло бежово-кафяво тяло и кремаво-бял пухкав маншет. Меката кожена повърхност и белият декоративен шнур отпред придават на модела отличителен, естествен вид. Използваните суровини и натурални багрила гарантират напълно безвреден допир с нежната кожа на малкото краче.",,Начало > Shop > Бежови бебешки буйки ВИКИ &#8211; чесна агнешка кожа,29.50 EUR,https://tofi.bg/wp-content/uploads/2024/05/bezhovi-bebeshki-buiki-viki-chesna-agneshka-kozha.jpg
https://tofi.bg/detski/bebe/bezhovi-bebeshki-buyki-niki-ot-agneshka-kozha/,Бежови бебешки буйки НИКИ от агнешка кожа,"Бежовите бебешки буйки НИКИ са изработени изцяло от агнешка кожа за максимален комфорт и топлина на нежните крачета. Използваните суровини, натурални багрила и технологии в производствения процес гарантират приятен и напълно безвреден допир с чувствителната бебешка кожа. Подходящи са за носене у дома и за разходки с количка в студените зимни месеци.",,Начало > Shop > Бежови бебешки буйки НИКИ от агнешка кожа,29.50 EUR,https://tofi.bg/wp-content/uploads/2025/06/bebeshki-buyuki-niki-bejavo.jpg
https://tofi.bg/damski/rakavici/bejovi-damski-rakavici-bez-prasti-puh-i-agneshka-koja/,Бежови дамски ръкавици без пръсти - пух и агнешка кожа,Висококачествена Агнешка Естествена Кожа Ръчна Изработка Българско Производство Възможност за пране в перална машина Право на Тест при Получаване на Пратката Безплатна Доставка с,,Начало > Shop > Бежови дамски ръкавици без пръсти &#8211; пух и агнешка кожа,46.50 EUR,https://tofi.bg/wp-content/uploads/2024/10/bezhovi-damski-rakavitsi-bez-prasti-puh-i-agneshka-kozha.jpg
https://tofi.bg/detski/detski-botushi/bejovi-detski-botushi-miki-toplo-bejovo-s-kafiavi-shevove/,Бежови детски ботуши МИКИ - топло бежово с кафяви шевове,"Пухкави отвътре, удобни и леки. Еластичната подметка предпазва от пързаляне, създавайки повече стабилност при ходене. Прекрасно решение за студените есенни и зимни дни. Подходящи за най-потливите кръчета. Висококачествена Агнешка Естествена Кожа Ръчна Изработка Българско Производство Възможност за пране в перална машина Право на Тест при Получаване на Пратката Безплатна Доставка с",,Начало > Shop > Бежови детски ботуши МИКИ &#8211; топло бежово с кафяви шевове,69.50 EUR,https://tofi.bg/wp-content/uploads/2024/10/bezhovi-detski-botushi-miki-toplo-bezhovo-s-kafyavi-shevove.jpg
